SPREFID,USUBJID,SEX,MISPEC,MISEVTXT,MISEV,MIORRES,MIRESCAT,MIDY,trial_set_description
T103901-4,T103901-4-0083,F,"GLAND, SALIVARY, PAROTID",MINIMAL,1,Basophilic hypertrophic focus,NON-NEOPLASTIC,31,CG
T103901-4,T103901-4-0083,F,URETER,"",,Unremarkable,,31,CG
T103901-4,T103901-4-0083,F,OVIDUCT,"",,Unremarkable,,31,CG
T103901-4,T103901-4-0083,F,"GLAND, SALIVARY, SUBLINGUAL","",,Unremarkable,,31,CG
T103901-4,T103901-4-0083,F,"GLAND, SALIVARY, SUBMANDIBULAR","",,Unremarkable,,31,CG
T103901-4,T103901-4-0083,F,"ARTERY, AORTA","",,Unremarkable,,31,CG
T103901-4,T103901-4-0083,F,LARYNX,"",,Unremarkable,,31,CG
T103901-4,T103901-4-0083,F,STOMACH,"",,Unremarkable,,31,CG
T103901-4,T103901-4-0083,F,"LYMPH NODE, MESENTERIC","",,Unremarkable,,31,CG
T103901-4,T103901-4-0083,F,"SMALL INTESTINE, DUODENUM","",,Unremarkable,,31,CG
T103901-4,T103901-4-0088,F,ESOPHAGUS,"",,Unremarkable,,57,CG
T103901-4,T103901-4-0088,F,"GLAND, THYROID","",,Unremarkable,,57,CG
T103901-4,T103901-4-0088,F,"GLAND, ADRENAL","",,Unremarkable,,57,CG
T103901-4,T103901-4-0088,F,"GLAND, ADRENAL","",,Unremarkable,,57,CG
T103901-4,T103901-4-0088,F,TRACHEA,"",,Unremarkable,,57,CG
T103901-4,T103901-4-0088,F,LIVER,"",,Unremarkable,,57,CG
T103901-4,T103901-4-0088,F,LIVER,MINIMAL,1,Accumulation,NON-NEOPLASTIC,57,CG
T103901-4,T103901-4-0088,F,"GLAND, PARATHYROID","",,,,57,CG
T103901-4,T103901-4-0081,F,ESOPHAGUS,"",,Unremarkable,,31,CG
T103901-4,T103901-4-0081,F,SKIN,"",,Unremarkable,,31,CG
T103901-4,T103901-4-0081,F,SKIN,"",,Unremarkable,,31,CG
T103901-4,T103901-4-0081,F,"LYMPH NODE, ILIAC","",,Unremarkable,,31,CG
T103901-4,T103901-4-0081,F,"GLAND, THYROID","",,Unremarkable,,31,CG
T103901-4,T103901-4-0081,F,"LYMPH NODE, MANDIBULAR","",,Unremarkable,,31,CG
T103901-4,T103901-4-0081,F,"NERVE, SCIATIC","",,Unremarkable,,31,CG
T103901-4,T103901-4-0081,F,"BONE MARROW, FEMUR","",,Unremarkable,,31,CG
T103901-4,T103901-4-0081,F,VAGINA,"",,Cycle Proestrus,NON-NEOPLASTIC,31,CG
T103901-4,T103901-4-0081,F,"GLAND, ADRENAL","",,Unremarkable,,31,CG
T103901-4,T103901-4-0081,F,"GLAND, ADRENAL",MINIMAL,1,Autophagic vacuoles,NON-NEOPLASTIC,31,CG
T103901-4,T103901-4-0081,F,LUNG,MINIMAL,1,Inflammation:mixed inflammatory cell,NON-NEOPLASTIC,31,CG
T103901-4,T103901-4-0081,F,"BONE MARROW, STERNUM","",,Unremarkable,,31,CG
T103901-4,T103901-4-0081,F,"SMALL INTESTINE, ILEUM","",,Unremarkable,,31,CG
T103901-4,T103901-4-0081,F,"LARGE INTESTINE, COLON","",,Unremarkable,,31,CG
T103901-4,T103901-4-0081,F,"LARGE INTESTINE, RECTUM","",,Unremarkable,,31,CG
T103901-4,T103901-4-0081,F,EYE,"",,Unremarkable,,31,CG
T103901-4,T103901-4-0081,F,"BRAIN, MEDULLA OBLONGATA","",,Unremarkable,,31,CG
T103901-4,T103901-4-0081,F,HEART,"",,Unremarkable,,31,CG
T103901-4,T103901-4-0081,F,SPLEEN,"",,Unremarkable,,31,CG
T103901-4,T103901-4-0081,F,TRACHEA,"",,Unremarkable,,31,CG
T103901-4,T103901-4-0081,F,KIDNEY,"",,Unremarkable,,31,CG
T103901-4,T103901-4-0081,F,"GLAND, LACRIMAL",MINIMAL,1,Atrophy,NON-NEOPLASTIC,31,CG
T103901-4,T103901-4-0081,F,OVARY,"",,Unremarkable,,31,CG
T103901-4,T103901-4-0081,F,"NERVE, OPTIC","",,Unremarkable,,31,CG
T103901-4,T103901-4-0081,F,PANCREAS,MINIMAL,1,Basophilic Focus,NON-NEOPLASTIC,31,CG
T103901-4,T103901-4-0081,F,"BONE, STERNUM","",,Unremarkable,,31,CG
T103901-4,T103901-4-0081,F,URINARY BLADDER,"",,Unremarkable,,31,CG
T103901-4,T103901-4-0081,F,"BRAIN, CEREBRUM","",,Unremarkable,,31,CG
T103901-4,T103901-4-0081,F,THYMUS,"",,Unremarkable,,31,CG
T103901-4,T103901-4-0081,F,TONGUE,"",,Unremarkable,,31,CG
T103901-4,T103901-4-0081,F,LIVER,"",,Unremarkable,,31,CG
T103901-4,T103901-4-0081,F,LIVER,MINIMAL,1,Accumulation,NON-NEOPLASTIC,31,CG
T103901-4,T103901-4-0081,F,SPINAL CORD,"",,Unremarkable,,31,CG
T103901-4,T103901-4-0081,F,"GLAND, PARATHYROID",MINIMAL,1,Fibrosis,NON-NEOPLASTIC,31,CG
T103901-4,T103901-4-0081,F,"BRAIN, CEREBELLUM","",,Unremarkable,,31,CG
T103901-4,T103901-4-0081,F,"SMALL INTESTINE, JEJUNUM","",,Unremarkable,,31,CG
T103901-4,T103901-4-0081,F,"MUSCLE, SKELETAL","",,Unremarkable,,31,CG
T103901-4,T103901-4-0081,F,UTERUS,"",,Unremarkable,,31,CG
T103901-4,T103901-4-0081,F,"GLAND, HARDERIAN","",,Unremarkable,,31,CG
T103901-4,T103901-4-0081,F,"BONE, FEMUR","",,Unremarkable,,31,CG
T103901-4,T103901-4-0081,F,"LARGE INTESTINE, CECUM","",,Unremarkable,,31,CG
T103901-4,T103901-4-0081,F,"GLAND, MAMMARY","",,Unremarkable,,31,CG
T103901-4,T103901-4-0081,F,SKIN/SUBCUTIS,"",,Unremarkable,,31,CG
T103901-4,T103901-4-0081,F,PEYER'S PATCH,"",,Unremarkable,,31,CG
T103901-4,T103901-4-0081,F,"GLAND, PITUITARY","",,Unremarkable,,31,CG
T103901-4,T103901-4-0081,F,"GLAND, SALIVARY, PAROTID","",,Unremarkable,,31,CG
T103901-4,T103901-4-0081,F,URETER,"",,Unremarkable,,31,CG
T103901-4,T103901-4-0081,F,OVIDUCT,"",,Unremarkable,,31,CG
T103901-4,T103901-4-0081,F,"GLAND, SALIVARY, SUBLINGUAL","",,Unremarkable,,31,CG
T103901-4,T103901-4-0081,F,"GLAND, SALIVARY, SUBMANDIBULAR","",,Unremarkable,,31,CG
T103901-4,T103901-4-0081,F,"ARTERY, AORTA","",,Unremarkable,,31,CG
T103901-4,T103901-4-0081,F,LARYNX,"",,Unremarkable,,31,CG
T103901-4,T103901-4-0081,F,STOMACH,"",,Unremarkable,,31,CG
T103901-4,T103901-4-0081,F,"LYMPH NODE, MESENTERIC","",,Unremarkable,,31,CG
T103901-4,T103901-4-0081,F,"SMALL INTESTINE, DUODENUM","",,Unremarkable,,31,CG
T103901-4,T103901-4-0006,M,ESOPHAGUS,"",,Unremarkable,,30,CG
T103901-4,T103901-4-0006,M,SKIN,"",,Unremarkable,,30,CG
T103901-4,T103901-4-0006,M,SKIN,"",,Unremarkable,,30,CG
T103901-4,T103901-4-0006,M,"GLAND, COAGULATING","",,Unremarkable,,30,CG
T103901-4,T103901-4-0006,M,"LYMPH NODE, ILIAC","",,Unremarkable,,30,CG
T103901-4,T103901-4-0006,M,"GLAND, THYROID",MINIMAL,1,Hypertrophy:follicular cell,NON-NEOPLASTIC,30,CG
T103901-4,T103901-4-0006,M,"LYMPH NODE, MANDIBULAR","",,Unremarkable,,30,CG
T103901-4,T103901-4-0006,M,"GLAND, PROSTATE","",,Unremarkable,,30,CG
T103901-4,T103901-4-0006,M,"NERVE, SCIATIC","",,Unremarkable,,30,CG
T103901-4,T103901-4-0006,M,"BONE MARROW, FEMUR","",,Unremarkable,,30,CG
T103901-4,T103901-4-0006,M,"GLAND, ADRENAL","",,Unremarkable,,30,CG
T103901-4,T103901-4-0006,M,"GLAND, ADRENAL","",,Unremarkable,,30,CG
T103901-4,T103901-4-0006,M,LUNG,"",,Unremarkable,,30,CG
T103901-4,T103901-4-0006,M,"BONE MARROW, STERNUM","",,Unremarkable,,30,CG
T103901-4,T103901-4-0006,M,"SMALL INTESTINE, ILEUM","",,Unremarkable,,30,CG
T103901-4,T103901-4-0006,M,"LARGE INTESTINE, COLON","",,Unremarkable,,30,CG
T103901-4,T103901-4-0006,M,"LARGE INTESTINE, RECTUM","",,Unremarkable,,30,CG
T103901-4,T103901-4-0006,M,EYE,MILD,2,Inflammation:posttraumatic:periocular,NON-NEOPLASTIC,30,CG
T103901-4,T103901-4-0006,M,"BRAIN, MEDULLA OBLONGATA","",,Unremarkable,,30,CG
T103901-4,T103901-4-0006,M,HEART,"",,Unremarkable,,30,CG
T103901-4,T103901-4-0006,M,SPLEEN,"",,Unremarkable,,30,CG
T103901-4,T103901-4-0006,M,TESTIS,"",,Unremarkable,,30,CG
T103901-4,T103901-4-0006,M,TRACHEA,"",,Unremarkable,,30,CG
T103901-4,T103901-4-0006,M,KIDNEY,MINIMAL,1,Hyperplasia:urothelium,NON-NEOPLASTIC,30,CG
T103901-4,T103901-4-0006,M,KIDNEY,MINIMAL,1,Basophilia:tubule,NON-NEOPLASTIC,30,CG
T103901-4,T103901-4-0006,M,"GLAND, LACRIMAL","",,Unremarkable,,30,CG
T103901-4,T103901-4-0006,M,"NERVE, OPTIC",MINIMAL,1,Inflammation:posttraumatic,NON-NEOPLASTIC,30,CG
T103901-4,T103901-4-0006,M,PANCREAS,MINIMAL,1,Accumulation_adipocytes,NON-NEOPLASTIC,30,CG
T103901-4,T103901-4-0006,M,"BONE, STERNUM","",,Unremarkable,,30,CG
T103901-4,T103901-4-0006,M,URINARY BLADDER,"",,Unremarkable,,30,CG
T103901-4,T103901-4-0006,M,"BRAIN, CEREBRUM","",,Unremarkable,,30,CG
T103901-4,T103901-4-0006,M,THYMUS,"",,Unremarkable,,30,CG
T103901-4,T103901-4-0006,M,TONGUE,"",,Unremarkable,,30,CG
T103901-4,T103901-4-0006,M,LIVER,"",,Unremarkable,,30,CG
T103901-4,T103901-4-0006,M,SPINAL CORD,"",,Unremarkable,,30,CG
T103901-4,T103901-4-0006,M,"GLAND, PARATHYROID","",,Unremarkable,,30,CG
T103901-4,T103901-4-0006,M,"BRAIN, CEREBELLUM","",,Unremarkable,,30,CG
T103901-4,T103901-4-0006,M,"SMALL INTESTINE, JEJUNUM","",,Unremarkable,,30,CG
T103901-4,T103901-4-0006,M,"MUSCLE, SKELETAL","",,Unremarkable,,30,CG
T103901-4,T103901-4-0006,M,"GLAND, HARDERIAN","",,Unremarkable,,30,CG
T103901-4,T103901-4-0006,M,"BONE, FEMUR","",,Unremarkable,,30,CG
T103901-4,T103901-4-0006,M,"LARGE INTESTINE, CECUM","",,Unremarkable,,30,CG
T103901-4,T103901-4-0006,M,"GLAND, MAMMARY","",,Unremarkable,,30,CG
T103901-4,T103901-4-0006,M,"GLAND, SEMINAL VESICLE","",,Unremarkable,,30,CG
T103901-4,T103901-4-0006,M,SKIN/SUBCUTIS,"",,Unremarkable,,30,CG
T103901-4,T103901-4-0006,M,PEYER'S PATCH,"",,Unremarkable,,30,CG
T103901-4,T103901-4-0006,M,"GLAND, PITUITARY","",,Unremarkable,,30,CG
T103901-4,T103901-4-0006,M,"GLAND, SALIVARY, PAROTID","",,Unremarkable,,30,CG
T103901-4,T103901-4-0006,M,URETER,"",,Unremarkable,,30,CG
T103901-4,T103901-4-0006,M,EPIDIDYMIS,"",,Unremarkable,,30,CG
T103901-4,T103901-4-0006,M,"GLAND, SALIVARY, SUBLINGUAL","",,Unremarkable,,30,CG
T103901-4,T103901-4-0006,M,"GLAND, SALIVARY, SUBMANDIBULAR","",,Unremarkable,,30,CG
T103901-4,T103901-4-0006,M,"ARTERY, AORTA","",,Unremarkable,,30,CG
T103901-4,T103901-4-0006,M,LARYNX,"",,Unremarkable,,30,CG
T103901-4,T103901-4-0006,M,STOMACH,"",,Unremarkable,,30,CG
T103901-4,T103901-4-0006,M,"LYMPH NODE, MESENTERIC","",,Unremarkable,,30,CG
T103901-4,T103901-4-0006,M,"SMALL INTESTINE, DUODENUM","",,Unremarkable,,30,CG
T103901-4,T103901-4-0009,M,ESOPHAGUS,"",,Unremarkable,,30,CG
T103901-4,T103901-4-0009,M,SKIN,"",,Unremarkable,,30,CG
T103901-4,T103901-4-0009,M,SKIN,"",,Unremarkable,,30,CG
T103901-4,T103901-4-0009,M,"GLAND, COAGULATING","",,Unremarkable,,30,CG
T103901-4,T103901-4-0009,M,"LYMPH NODE, ILIAC","",,Unremarkable,,30,CG
T103901-4,T103901-4-0009,M,"GLAND, THYROID",MINIMAL,1,Hypertrophy:follicular cell,NON-NEOPLASTIC,30,CG
T103901-4,T103901-4-0009,M,"LYMPH NODE, MANDIBULAR","",,Unremarkable,,30,CG
T103901-4,T103901-4-0009,M,"GLAND, PROSTATE","",,Unremarkable,,30,CG
T103901-4,T103901-4-0009,M,"NERVE, SCIATIC","",,Unremarkable,,30,CG
T103901-4,T103901-4-0009,M,"BONE MARROW, FEMUR","",,Unremarkable,,30,CG
T103901-4,T103901-4-0009,M,"GLAND, ADRENAL",MINIMAL,1,Autophagic vacuoles,NON-NEOPLASTIC,30,CG
T103901-4,T103901-4-0009,M,"GLAND, ADRENAL",MINIMAL,1,Vacuolation,NON-NEOPLASTIC,30,CG
T103901-4,T103901-4-0009,M,"GLAND, ADRENAL","",,Unremarkable,,30,CG
T103901-4,T103901-4-0009,M,LUNG,MINIMAL,1,Aggregate:alveolar macrophages,NON-NEOPLASTIC,30,CG
T103901-4,T103901-4-0009,M,"BONE MARROW, STERNUM","",,Unremarkable,,30,CG
T103901-4,T103901-4-0009,M,"SMALL INTESTINE, ILEUM","",,Unremarkable,,30,CG
T103901-4,T103901-4-0009,M,"LARGE INTESTINE, COLON","",,Unremarkable,,30,CG
T103901-4,T103901-4-0009,M,"LARGE INTESTINE, RECTUM","",,Unremarkable,,30,CG
T103901-4,T103901-4-0009,M,EYE,"",,Unremarkable,,30,CG
T103901-4,T103901-4-0009,M,"BRAIN, MEDULLA OBLONGATA","",,Unremarkable,,30,CG
T103901-4,T103901-4-0009,M,HEART,"",,Unremarkable,,30,CG
T103901-4,T103901-4-0009,M,SPLEEN,"",,Unremarkable,,30,CG
T103901-4,T103901-4-0009,M,TESTIS,"",,Unremarkable,,30,CG
T103901-4,T103901-4-0009,M,TRACHEA,"",,Unremarkable,,30,CG
T103901-4,T103901-4-0009,M,KIDNEY,"",,Unremarkable,,30,CG
T103901-4,T103901-4-0009,M,"GLAND, LACRIMAL","",,Unremarkable,,30,CG
T103901-4,T103901-4-0009,M,"NERVE, OPTIC",MILD,2,Inflammation:posttraumatic,NON-NEOPLASTIC,30,CG
T103901-4,T103901-4-0009,M,PANCREAS,"",,Unremarkable,,30,CG
T103901-4,T103901-4-0009,M,"BONE, STERNUM","",,Unremarkable,,30,CG
T103901-4,T103901-4-0009,M,URINARY BLADDER,"",,Unremarkable,,30,CG
T103901-4,T103901-4-0009,M,"BRAIN, CEREBRUM","",,Unremarkable,,30,CG
T103901-4,T103901-4-0009,M,THYMUS,"",,Unremarkable,,30,CG
T103901-4,T103901-4-0009,M,TONGUE,"",,Unremarkable,,30,CG
T103901-4,T103901-4-0009,M,LIVER,"",,Unremarkable,,30,CG
T103901-4,T103901-4-0009,M,SPINAL CORD,"",,Unremarkable,,30,CG
T103901-4,T103901-4-0009,M,"GLAND, PARATHYROID","",,Unremarkable,,30,CG
T103901-4,T103901-4-0009,M,"BRAIN, CEREBELLUM","",,Unremarkable,,30,CG
T103901-4,T103901-4-0009,M,"SMALL INTESTINE, JEJUNUM","",,Unremarkable,,30,CG
T103901-4,T103901-4-0009,M,"MUSCLE, SKELETAL","",,Unremarkable,,30,CG
T103901-4,T103901-4-0009,M,"GLAND, HARDERIAN","",,Unremarkable,,30,CG
T103901-4,T103901-4-0009,M,"BONE, FEMUR","",,Unremarkable,,30,CG
T103901-4,T103901-4-0009,M,"LARGE INTESTINE, CECUM","",,Unremarkable,,30,CG
T103901-4,T103901-4-0009,M,"GLAND, MAMMARY","",,Unremarkable,,30,CG
T103901-4,T103901-4-0009,M,"GLAND, SEMINAL VESICLE","",,Unremarkable,,30,CG
T103901-4,T103901-4-0009,M,SKIN/SUBCUTIS,"",,Unremarkable,,30,CG
T103901-4,T103901-4-0009,M,PEYER'S PATCH,"",,Unremarkable,,30,CG
T103901-4,T103901-4-0009,M,"GLAND, PITUITARY","",,Unremarkable,,30,CG
T103901-4,T103901-4-0009,M,"GLAND, SALIVARY, PAROTID","",,Unremarkable,,30,CG
T103901-4,T103901-4-0009,M,URETER,"",,Unremarkable,,30,CG
T103901-4,T103901-4-0009,M,EPIDIDYMIS,"",,Unremarkable,,30,CG
T103901-4,T103901-4-0009,M,"GLAND, SALIVARY, SUBLINGUAL","",,Unremarkable,,30,CG
T103901-4,T103901-4-0009,M,"GLAND, SALIVARY, SUBMANDIBULAR","",,Unremarkable,,30,CG
T103901-4,T103901-4-0009,M,"ARTERY, AORTA","",,Unremarkable,,30,CG
T103901-4,T103901-4-0009,M,LARYNX,"",,Unremarkable,,30,CG
T103901-4,T103901-4-0009,M,STOMACH,"",,Unremarkable,,30,CG
T103901-4,T103901-4-0009,M,"LYMPH NODE, MESENTERIC","",,Unremarkable,,30,CG
T103901-4,T103901-4-0009,M,"SMALL INTESTINE, DUODENUM","",,Unremarkable,,30,CG
T103901-4,T103901-4-0015,M,ESOPHAGUS,"",,Unremarkable,,57,CG
T103901-4,T103901-4-0015,M,"GLAND, THYROID","",,Unremarkable,,57,CG
T103901-4,T103901-4-0015,M,"GLAND, ADRENAL","",,Unremarkable,,57,CG
T103901-4,T103901-4-0015,M,"GLAND, ADRENAL",MINIMAL,1,Autophagic vacuoles,NON-NEOPLASTIC,57,CG
T103901-4,T103901-4-0015,M,TRACHEA,"",,Unremarkable,,57,CG
T103901-4,T103901-4-0015,M,LIVER,"",,Unremarkable,,57,CG
T103901-4,T103901-4-0015,M,"GLAND, PARATHYROID","",,Unremarkable,,57,CG
T103901-4,T103901-4-0003,M,"BRAIN, CEREBELLUM","",,Unremarkable,,30,CG
T103901-4,T103901-4-0003,M,ESOPHAGUS,"",,Unremarkable,,30,CG
T103901-4,T103901-4-0003,M,SKIN,"",,Unremarkable,,30,CG
T103901-4,T103901-4-0003,M,SKIN,"",,Unremarkable,,30,CG
T103901-4,T103901-4-0003,M,"GLAND, COAGULATING","",,Unremarkable,,30,CG
T103901-4,T103901-4-0003,M,"LYMPH NODE, ILIAC","",,Unremarkable,,30,CG
T103901-4,T103901-4-0003,M,"GLAND, THYROID","",,Unremarkable,,30,CG
T103901-4,T103901-4-0003,M,"SMALL INTESTINE, JEJUNUM",MILD,2,Autolysis,NON-NEOPLASTIC,30,CG
T103901-4,T103901-4-0003,M,"MUSCLE, SKELETAL","",,Unremarkable,,30,CG
T103901-4,T103901-4-0003,M,"LYMPH NODE, MANDIBULAR","",,,,30,CG
T103901-4,T103901-4-0003,M,"GLAND, HARDERIAN","",,Unremarkable,,30,CG
T103901-4,T103901-4-0003,M,"GLAND, PROSTATE","",,Unremarkable,,30,CG
T103901-4,T103901-4-0003,M,"BONE, FEMUR","",,Unremarkable,,30,CG
T103901-4,T103901-4-0003,M,"LARGE INTESTINE, CECUM","",,Unremarkable,,30,CG
T103901-4,T103901-4-0003,M,"GLAND, MAMMARY","",,Unremarkable,,30,CG
T103901-4,T103901-4-0003,M,"GLAND, SEMINAL VESICLE","",,Unremarkable,,30,CG
T103901-4,T103901-4-0003,M,"NERVE, SCIATIC","",,Unremarkable,,30,CG
T103901-4,T103901-4-0003,M,"BONE MARROW, FEMUR","",,Unremarkable,,30,CG
T103901-4,T103901-4-0003,M,"GLAND, ADRENAL","",,Unremarkable,,30,CG
T103901-4,T103901-4-0003,M,"GLAND, ADRENAL","",,Unremarkable,,30,CG
T103901-4,T103901-4-0003,M,LUNG,MINIMAL,1,Infiltrate:lymphoid cell,NON-NEOPLASTIC,30,CG
T103901-4,T103901-4-0003,M,"BONE MARROW, STERNUM","",,Unremarkable,,30,CG
T103901-4,T103901-4-0003,M,"SMALL INTESTINE, ILEUM",MINIMAL,1,Autolysis,NON-NEOPLASTIC,30,CG
T103901-4,T103901-4-0003,M,"LARGE INTESTINE, COLON","",,Unremarkable,,30,CG
T103901-4,T103901-4-0003,M,"LARGE INTESTINE, RECTUM","",,Unremarkable,,30,CG
T103901-4,T103901-4-0003,M,EYE,"",,Unremarkable,,30,CG
T103901-4,T103901-4-0003,M,"BRAIN, MEDULLA OBLONGATA","",,Unremarkable,,30,CG
T103901-4,T103901-4-0003,M,SKIN/SUBCUTIS,"",,Unremarkable,,30,CG
T103901-4,T103901-4-0003,M,PEYER'S PATCH,"",,Unremarkable,,30,CG
T103901-4,T103901-4-0003,M,HEART,"",,Unremarkable,,30,CG
T103901-4,T103901-4-0003,M,SPLEEN,"",,Unremarkable,,30,CG
T103901-4,T103901-4-0003,M,TESTIS,"",,Unremarkable,,30,CG
T103901-4,T103901-4-0003,M,TRACHEA,"",,Unremarkable,,30,CG
T103901-4,T103901-4-0003,M,KIDNEY,MINIMAL,1,Basophilia:tubule,NON-NEOPLASTIC,30,CG
T103901-4,T103901-4-0003,M,"GLAND, LACRIMAL","",,Unremarkable,,30,CG
T103901-4,T103901-4-0003,M,"NERVE, OPTIC","",,Unremarkable,,30,CG
T103901-4,T103901-4-0003,M,"GLAND, PITUITARY","",,Unremarkable,,30,CG
T103901-4,T103901-4-0003,M,PANCREAS,"",,Unremarkable,,30,CG
T103901-4,T103901-4-0003,M,"BONE, STERNUM","",,Unremarkable,,30,CG
T103901-4,T103901-4-0003,M,URINARY BLADDER,"",,Unremarkable,,30,CG
T103901-4,T103901-4-0003,M,"BRAIN, CEREBRUM","",,Unremarkable,,30,CG
T103901-4,T103901-4-0003,M,"GLAND, SALIVARY, PAROTID","",,Unremarkable,,30,CG
T103901-4,T103901-4-0003,M,URETER,"",,Unremarkable,,30,CG
T103901-4,T103901-4-0003,M,EPIDIDYMIS,"",,Unremarkable,,30,CG
T103901-4,T103901-4-0003,M,"GLAND, SALIVARY, SUBLINGUAL","",,Unremarkable,,30,CG
T103901-4,T103901-4-0003,M,"GLAND, SALIVARY, SUBMANDIBULAR","",,Unremarkable,,30,CG
T103901-4,T103901-4-0003,M,THYMUS,"",,Unremarkable,,30,CG
T103901-4,T103901-4-0003,M,TONGUE,"",,Unremarkable,,30,CG
T103901-4,T103901-4-0003,M,LIVER,"",,Unremarkable,,30,CG
T103901-4,T103901-4-0003,M,SPINAL CORD,"",,Unremarkable,,30,CG
T103901-4,T103901-4-0003,M,"GLAND, PARATHYROID","",,Unremarkable,,30,CG
T103901-4,T103901-4-0003,M,"ARTERY, AORTA","",,Unremarkable,,30,CG
T103901-4,T103901-4-0003,M,LARYNX,"",,Unremarkable,,30,CG
T103901-4,T103901-4-0003,M,STOMACH,"",,Unremarkable,,30,CG
T103901-4,T103901-4-0003,M,"LYMPH NODE, MESENTERIC","",,Unremarkable,,30,CG
T103901-4,T103901-4-0003,M,"SMALL INTESTINE, DUODENUM",MILD,2,Autolysis,NON-NEOPLASTIC,30,CG
T103901-4,T103901-4-0004,M,"BRAIN, CEREBELLUM","",,Unremarkable,,30,CG
T103901-4,T103901-4-0004,M,ESOPHAGUS,"",,Unremarkable,,30,CG
T103901-4,T103901-4-0004,M,SKIN,"",,Unremarkable,,30,CG
T103901-4,T103901-4-0004,M,SKIN,"",,Unremarkable,,30,CG
T103901-4,T103901-4-0004,M,"GLAND, COAGULATING","",,Unremarkable,,30,CG
T103901-4,T103901-4-0004,M,"LYMPH NODE, ILIAC","",,Unremarkable,,30,CG
T103901-4,T103901-4-0004,M,"GLAND, THYROID",MINIMAL,1,Hypertrophy:follicular cell,NON-NEOPLASTIC,30,CG
T103901-4,T103901-4-0004,M,"GLAND, THYROID",MINIMAL,1,Colloid Alteration,NON-NEOPLASTIC,30,CG
T103901-4,T103901-4-0004,M,"SMALL INTESTINE, JEJUNUM","",,Unremarkable,,30,CG
T103901-4,T103901-4-0004,M,"MUSCLE, SKELETAL","",,Unremarkable,,30,CG
T103901-4,T103901-4-0004,M,"LYMPH NODE, MANDIBULAR","",,Unremarkable,,30,CG
T103901-4,T103901-4-0004,M,"GLAND, HARDERIAN","",,Unremarkable,,30,CG
T103901-4,T103901-4-0004,M,"GLAND, PROSTATE","",,Unremarkable,,30,CG
T103901-4,T103901-4-0004,M,"BONE, FEMUR","",,Unremarkable,,30,CG
T103901-4,T103901-4-0004,M,"LARGE INTESTINE, CECUM","",,Unremarkable,,30,CG
T103901-4,T103901-4-0004,M,"GLAND, MAMMARY","",,Unremarkable,,30,CG
T103901-4,T103901-4-0004,M,"GLAND, SEMINAL VESICLE","",,Unremarkable,,30,CG
T103901-4,T103901-4-0004,M,"NERVE, SCIATIC","",,Unremarkable,,30,CG
T103901-4,T103901-4-0004,M,"BONE MARROW, FEMUR","",,Unremarkable,,30,CG
T103901-4,T103901-4-0004,M,"GLAND, ADRENAL","",,Unremarkable,,30,CG
T103901-4,T103901-4-0004,M,"GLAND, ADRENAL","",,Unremarkable,,30,CG
T103901-4,T103901-4-0004,M,LUNG,"",,Unremarkable,,30,CG
T103901-4,T103901-4-0004,M,"BONE MARROW, STERNUM","",,Unremarkable,,30,CG
T103901-4,T103901-4-0004,M,"SMALL INTESTINE, ILEUM","",,Unremarkable,,30,CG
T103901-4,T103901-4-0004,M,"LARGE INTESTINE, COLON","",,Unremarkable,,30,CG
T103901-4,T103901-4-0004,M,"LARGE INTESTINE, RECTUM","",,Unremarkable,,30,CG
T103901-4,T103901-4-0004,M,EYE,"",,Unremarkable,,30,CG
T103901-4,T103901-4-0004,M,"BRAIN, MEDULLA OBLONGATA","",,Unremarkable,,30,CG
T103901-4,T103901-4-0004,M,SKIN/SUBCUTIS,"",,Unremarkable,,30,CG
T103901-4,T103901-4-0004,M,PEYER'S PATCH,"",,Unremarkable,,30,CG
T103901-4,T103901-4-0004,M,HEART,"",,Unremarkable,,30,CG
T103901-4,T103901-4-0004,M,SPLEEN,"",,Unremarkable,,30,CG
T103901-4,T103901-4-0004,M,TESTIS,"",,Unremarkable,,30,CG
T103901-4,T103901-4-0004,M,TRACHEA,"",,Unremarkable,,30,CG
T103901-4,T103901-4-0004,M,KIDNEY,"",,Unremarkable,,30,CG
T103901-4,T103901-4-0004,M,"GLAND, LACRIMAL","",,Unremarkable,,30,CG
T103901-4,T103901-4-0004,M,"NERVE, OPTIC",MILD,2,Inflammation:posttraumatic,NON-NEOPLASTIC,30,CG
T103901-4,T103901-4-0004,M,"GLAND, PITUITARY","",,Unremarkable,,30,CG
T103901-4,T103901-4-0004,M,PANCREAS,"",,Unremarkable,,30,CG
T103901-4,T103901-4-0004,M,"BONE, STERNUM","",,Unremarkable,,30,CG
T103901-4,T103901-4-0004,M,URINARY BLADDER,"",,Unremarkable,,30,CG
T103901-4,T103901-4-0004,M,"BRAIN, CEREBRUM","",,Unremarkable,,30,CG
T103901-4,T103901-4-0004,M,"GLAND, SALIVARY, PAROTID","",,Unremarkable,,30,CG
T103901-4,T103901-4-0004,M,URETER,"",,Unremarkable,,30,CG
T103901-4,T103901-4-0004,M,EPIDIDYMIS,"",,Unremarkable,,30,CG
T103901-4,T103901-4-0004,M,"GLAND, SALIVARY, SUBLINGUAL","",,Unremarkable,,30,CG
T103901-4,T103901-4-0004,M,"GLAND, SALIVARY, SUBMANDIBULAR","",,Unremarkable,,30,CG
